id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada,objectid
52946,90224015,90224,15,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.57250578,6.24867373,ORIGEN-DESTINO,6C,REGLAMENTARIA,5200
50555,90332062,90332,62,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62672886,6.26569002,DESTINO-ORIGEN,8A,REGLAMENTARIA,5201
54748,90268009,90268,9,CAICEDO LA TOMA MINORISTA,93,DIRECTA CENTRO,COPATRA,-75.54439359,6.23875442,ORIGEN-DESTINO,6H,REGLAMENTARIA,5202
55083,90261002,90261,2,SANTA ELENA-EL PLAN-LAS BRISAS-MEDELLÍN,98 DIRECTA 5,DIRECTA NO CENTRO,TRANSACOOP,-75.53127399,6.22735348,ORIGEN-DESTINO,6G,REGLAMENTARIA,5203
51572,90321040,90321,40,LA QUIEBRA,243,DIRECTA CENTRO,COONATRA,-75.59868037,6.26411413,DESTINO-ORIGEN,8A,REGLAMENTARIA,5204
51208,90306036,90306,36,SAN JAVIER LA LOMA-MINORISTA,223,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.60480611,6.25090836,DESTINO-ORIGEN,8A,REGLAMENTARIA,5205
51728,90291028,90291,28,BARRIO CRISTÓBAL-ORIENTAL,200,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5956441,6.25015083,DESTINO-ORIGEN,8A,REGLAMENTARIA,5206
54886,90279008,90279,8,SAN ANTONIO-MINORISTA,107,DIRECTA CENTRO,COOTRANSVI,-75.54069881,6.23610766,ORIGEN-DESTINO,6H,REGLAMENTARIA,5207
54455,90244004,90244,4,LLANADAS,91,DIRECTA CENTRO,COPATRA,-75.5490708,6.24965516,ORIGEN-DESTINO,6F,REGLAMENTARIA,5208
54241,90217007,90217,7,HUECO,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.55332428,6.29141861,ORIGEN-DESTINO,6C,REGLAMENTARIA,5209
52171,90283041,90283,41,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.58532983,6.26012274,DESTINO-ORIGEN,8A,REGLAMENTARIA,5210
54929,90236088,90236,88,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.53953542,6.27855406,DESTINO-ORIGEN,6E,REGLAMENTARIA,5211
54340,90265011,90265,11,SANTA ELENA-PIEDRAS BLANCAS-LAS BRISAS-MEDELLÍN,98 DIRECTA 9,DIRECTA NO CENTRO,TRANSACOOP,-75.55133666,6.24097774,ORIGEN-DESTINO,6G,REGLAMENTARIA,5212
53613,90202058,90202,58,LA FRANCIA,6,DIRECTA CENTRO,TRANSCONOR,-75.56289707,6.27843424,DESTINO-ORIGEN,6B,REGLAMENTARIA,5213
54725,90256013,90256,13,TRES ESQUINAS - MINORISTA HORARIO ESPECIAL,106,DIRECTA CENTRO,COOTRANSMALLAT,-75.54473437,6.24908319,DESTINO-ORIGEN,6F,REGLAMENTARIA,5214
50768,90312009,90312,9,PEÑITAS,227I-A,INTEGRADA,METROSAN,-75.61771847,6.25586082,ORIGEN-DESTINO,8A,REGLAMENTARIA,5215
53552,90235030,90235,30,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.5638095,6.26310355,ORIGEN-DESTINO,6E,REGLAMENTARIA,5216
51218,90289012,90289,12,SIMÓN BOLÍVAR-UNICENTRO-ESTACIÓN SANTA LUCÍA,195I,INTEGRADA,TAX MAYA,-75.60492237,6.25065116,ORIGEN-DESTINO,8A,REGLAMENTARIA,5217
54953,90273040,90273,40,VILLATINA MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.53881134,6.23978885,DESTINO-ORIGEN,6H,REGLAMENTARIA,5218
54661,90238060,90238,60,EL JARDÍN,069,DIRECTA CENTRO,COOPETRANSA,-75.54566949,6.27220997,DESTINO-ORIGEN,6E,REGLAMENTARIA,5219
53401,90282030,90282,30,LAURELES PARQUE,190,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.56605046,6.24517196,ORIGEN-DESTINO,8A,REGLAMENTARIA,5220
53579,90232026,90232,26,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.56354679,6.24595247,ORIGEN-DESTINO,6D,REGLAMENTARIA,5221
53628,90223012,90223,12,CAMPO VALDÉS ORIENTAL,51-52 CV-O,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56268334,6.25302332,ORIGEN-DESTINO,6C,REGLAMENTARIA,5222
50546,90329014,90329,14,LA ASOMADERA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62695453,6.26320814,ORIGEN-DESTINO,8A,REGLAMENTARIA,5223
51537,90326037,90326,37,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.59939793,6.25024876,DESTINO-ORIGEN,8A,REGLAMENTARIA,5224
51218,90302012,90302,12,SAN JAVIER DERECHO-LA CASETA-ORIENTAL,221A,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.60492237,6.25065116,ORIGEN-DESTINO,8A,REGLAMENTARIA,5225
50757,90304003,90304,3,VILLA LAURA-SAN JAVIER,221I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.61811642,6.24474709,ORIGEN-DESTINO,8A,REGLAMENTARIA,5226
53945,90214015,90214,15,POPULAR FERROCARRIL,031 P-F,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55771688,6.27550649,ORIGEN-DESTINO,6C,REGLAMENTARIA,5227
53579,90226011,90226,11,VILLA HERMOSA - LA MANSIÓN-DIRECTA LA 33,080 V-33,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.56354679,6.24595247,ORIGEN-DESTINO,6D,REGLAMENTARIA,5228
54835,90270035,90270,35,PERLAS,95,DIRECTA CENTRO,COPATRA,-75.54239017,6.23950596,DESTINO-ORIGEN,6H,REGLAMENTARIA,5229
54736,90262009,90262,9,SANTA ELENA-PIEDRAS BLANCAS-MEDELLÍN,98 DIRECTA 6,DIRECTA NO CENTRO,TRANSACOOP,-75.54463003,6.23681778,ORIGEN-DESTINO,6G,REGLAMENTARIA,5230
54161,90187006,90187,6,PABLO ESCOBAR-CATALUÑA,102A,DIRECTA NO CENTRO,COOTRANSCATALUÑA,-75.55470971,6.23377755,ORIGEN-DESTINO,6A,REGLAMENTARIA,5231
51779,90317030,90317,30,FLORESTA ESTADIO-ORIENTAL,240,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.59468669,6.26271021,DESTINO-ORIGEN,8A,REGLAMENTARIA,5232
51208,90293033,90293,33,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.60480611,6.25090836,DESTINO-ORIGEN,8A,REGLAMENTARIA,5233
54041,90224031,90224,31,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55637711,6.27608501,DESTINO-ORIGEN,6C,REGLAMENTARIA,5234
50282,90331011,90331,11,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.64093578,6.27969723,ORIGEN-DESTINO,8A,REGLAMENTARIA,5235
54961,90268004,90268,4,CAICEDO LA TOMA MINORISTA,93,DIRECTA CENTRO,COPATRA,-75.53848679,6.23324676,ORIGEN-DESTINO,6H,REGLAMENTARIA,5236
53976,90212040,90212,40,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55722746,6.27739232,DESTINO-ORIGEN,6C,REGLAMENTARIA,5237
51765,90071039,90071,39,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59465511,6.2783064,DESTINO-ORIGEN,2A,REGLAMENTARIA,5238
54108,90249006,90249,6,GOLONDRINAS - MINORISTA,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.55554322,6.24986131,ORIGEN-DESTINO,6F,REGLAMENTARIA,5239
50734,90305042,90305,42,SAN JAVIER NIZA - ORIENTAL,222,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61915184,6.2578657,DESTINO-ORIGEN,8A,REGLAMENTARIA,5240
51867,90283050,90283,50,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59204786,6.24235579,DESTINO-ORIGEN,8A,REGLAMENTARIA,5241
54866,90235010,90235,10,LA ESPERANZA,56,DIRECTA CENTRO,COOTRANSCOL,-75.54138326,6.29319473,ORIGEN-DESTINO,6E,REGLAMENTARIA,5242
51208,90289039,90289,39,SIMÓN BOLÍVAR-UNICENTRO-ESTACIÓN SANTA LUCÍA,195I,INTEGRADA,TAX MAYA,-75.60480611,6.25090836,DESTINO-ORIGEN,8A,REGLAMENTARIA,5243
55011,90278001,90278,1,PERLAS,107,DIRECTA CENTRO,COOTRANSVI,-75.53675586,6.23944642,ORIGEN-DESTINO,6H,REGLAMENTARIA,5244
50723,90315008,90315,8,CASETA,227I-C,INTEGRADA,METROSAN,-75.61942116,6.2548622,ORIGEN-DESTINO,8A,REGLAMENTARIA,5245
53761,90218016,90218,16,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.56030718,6.26484001,ORIGEN-DESTINO,6C,REGLAMENTARIA,5246
52094,90288020,90288,33,SIMÓN BOLÍVAR-UNICENTRO-CENTRO,195,DIRECTA CENTRO,TAX MAYA,-75.58661128,6.24029489,ORIGEN-DESTINO,8A,REGLAMENTARIA,5247
54588,90232038,90232,38,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.54666308,6.26657133,DESTINO-ORIGEN,6D,REGLAMENTARIA,5248
53762,90224033,90224,33,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56030289,6.28169355,DESTINO-ORIGEN,6C,REGLAMENTARIA,5249
51624,90287010,90287,10,ESTADIO-LAURELES SANTA TERESITA,193II,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.59764285,6.24634377,ORIGEN-DESTINO,8A,REGLAMENTARIA,5250
54756,90232011,90232,11,LA HONDA,085,DIRECTA CENTRO,COOTRACOVI,-75.54427536,6.26264912,ORIGEN-DESTINO,6D,REGLAMENTARIA,5251
53046,90224016,90224,16,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.57128932,6.24614359,ORIGEN-DESTINO,6C,REGLAMENTARIA,5252
54331,90184038,90184,38,ÁVILA-IGLESIA CATALUÑA,102D,DIRECTA CENTRO,COOTRANSCATALUÑA,-75.55152142,6.23021459,DESTINO-ORIGEN,6A,REGLAMENTARIA,5253
52741,90218026,90218,26,FERROCARRIL MINORISTA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.57540573,6.24855473,ORIGEN-DESTINO,6C,REGLAMENTARIA,5254
50518,90330037,90330,37,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62766151,6.26077141,ORIGEN-DESTINO,8A,REGLAMENTARIA,5255
50189,90326001,90326,1,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.64676882,6.27389272,ORIGEN-DESTINO,8A,REGLAMENTARIA,5256
51252,90319010,90319,10,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.60413123,6.25898439,ORIGEN-DESTINO,8A,REGLAMENTARIA,5257
55007,90236019,90236,19,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.53681195,6.29673378,ORIGEN-DESTINO,6E,REGLAMENTARIA,5258
53270,90215033,90215,33,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56801889,6.24906903,DESTINO-ORIGEN,6C,REGLAMENTARIA,5259
54404,90228017,90228,17,VILLA HERMOSA - LA MANSIÓN-DIRECTA ORIENTAL,080 V-O,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55003285,6.25752768,DESTINO-ORIGEN,6D,REGLAMENTARIA,5260
50768,90309007,90309,7,SALADO,226I,INTEGRADA,METROSAN,-75.61771847,6.25586082,ORIGEN-DESTINO,8A,REGLAMENTARIA,5261
54442,90271014,90271,14,PERLAS MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.54917495,6.24264611,ORIGEN-DESTINO,6H,REGLAMENTARIA,5262
50556,90330030,90330,30,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62668726,6.26554475,ORIGEN-DESTINO,8A,REGLAMENTARIA,5263
51578,90324031,90324,31,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.59859514,6.26589971,DESTINO-ORIGEN,8A,REGLAMENTARIA,5264
54531,90241006,90241,6,PINAR TORRES,88,DIRECTA CENTRO,COOTRANSPINAL,-75.54782559,6.24805536,ORIGEN-DESTINO,6F,REGLAMENTARIA,5265
51110,90327040,90327,40,SAN CRISTÓBAL-SAN JAVIER-LA LOMA-CENTRO,C23,DIRECTA CENTRO,TAX MAYA,-75.60743489,6.25240707,DESTINO-ORIGEN,8A,REGLAMENTARIA,5266
52113,90286008,90286,8,ESTADIO-BOLIVARIANA-LAURELES,193I,INTEGRADA,AUTOBUSES POBLADO LAURELES,-75.58683359,6.24323286,ORIGEN-DESTINO,8A,REGLAMENTARIA,5267
54826,90237044,90237,44,SANTO DOMINGO,60,DIRECTA CENTRO,COOTRANSCOL,-75.54254163,6.29156649,DESTINO-ORIGEN,6E,REGLAMENTARIA,5268
53865,90215040,90215,40,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55908583,6.26687213,DESTINO-ORIGEN,6C,REGLAMENTARIA,5269
50776,90298006,90298,6,EL MORRO-TRAVESÍAS-CORAZÓN-SANTA LUCÍA,202I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.61705901,6.24541844,ORIGEN-DESTINO,8A,REGLAMENTARIA,5270
52154,90283026,90283,26,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.58552936,6.25809545,ORIGEN-DESTINO,8A,REGLAMENTARIA,5271
54132,90230020,90230,20,VILLA HERMOSA - LOS ÁNGELES,082 V-LA,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55516689,6.25637973,DESTINO-ORIGEN,6D,REGLAMENTARIA,5272
54134,90271017,90271,17,PERLAS MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.55514701,6.24611943,ORIGEN-DESTINO,6H,REGLAMENTARIA,5273
50073,90330003,90330,3,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.65672386,6.28107971,ORIGEN-DESTINO,8A,REGLAMENTARIA,5274
50261,90328079,90328,79,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.64240464,6.28019677,DESTINO-ORIGEN,8A,REGLAMENTARIA,5275
50419,90299042,90299,42,BELENCITO-CORAZÓN-ORIENTAL,203 BELENCITO,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.63239966,6.24930776,DESTINO-ORIGEN,8A,REGLAMENTARIA,5276
51117,90320009,90320,9,LA DIVISA,243,DIRECTA CENTRO,COONATRA,-75.60751506,6.25887999,ORIGEN-DESTINO,8A,REGLAMENTARIA,5277
51783,90318032,90318,32,LA DIVISA,242,DIRECTA CENTRO,COONATRA,-75.59416065,6.25000527,DESTINO-ORIGEN,8A,REGLAMENTARIA,5278
52834,90293023,90293,23,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.57422174,6.25534448,DESTINO-ORIGEN,8A,REGLAMENTARIA,5279
54399,90215006,90215,6,POPULAR CENTRO SAN DIEGO,031 P-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55009651,6.29817873,ORIGEN-DESTINO,6C,REGLAMENTARIA,5280
50320,90298001,90298,1,EL MORRO-TRAVESÍAS-CORAZÓN-SANTA LUCÍA,202I,INTEGRADA,CONDUCCIONES AMÉRICA,-75.63845725,6.24641379,ORIGEN-DESTINO,8A,REGLAMENTARIA,5281
53986,90230010,90230,10,VILLA HERMOSA - LOS ÁNGELES,082 V-LA,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55711905,6.25387228,ORIGEN-DESTINO,6D,REGLAMENTARIA,5282
53883,90271029,90271,29,PERLAS MINORISTA,95,DIRECTA CENTRO,COPATRA,-75.55882474,6.24667382,DESTINO-ORIGEN,6H,REGLAMENTARIA,5283
50145,90330007,90330,7,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.65074913,6.27735356,ORIGEN-DESTINO,8A,REGLAMENTARIA,5284
50222,90328083,90328,83,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.64377256,6.27555209,DESTINO-ORIGEN,8A,REGLAMENTARIA,5285
51201,90324003,90324,3,SANTA LUCIA,311I,INTEGRADA,COONATRA,-75.60522696,6.27208687,ORIGEN-DESTINO,8A,REGLAMENTARIA,5286
51604,90299030,90299,30,BELENCITO-CORAZÓN-ORIENTAL,203 BELENCITO,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.59815888,6.25029439,DESTINO-ORIGEN,8A,REGLAMENTARIA,5287
50859,90320002,90320,2,LA DIVISA,243,DIRECTA CENTRO,COONATRA,-75.61423392,6.26782153,ORIGEN-DESTINO,8A,REGLAMENTARIA,5288
52924,90317021,90317,21,FLORESTA ESTADIO-ORIENTAL,240,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5729009,6.25614378,ORIGEN-DESTINO,8A,REGLAMENTARIA,5289
50947,90293012,90293,12,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61206532,6.24998749,ORIGEN-DESTINO,8A,REGLAMENTARIA,5290
54744,90280028,90280,28,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.54450772,6.24243026,DESTINO-ORIGEN,6H,REGLAMENTARIA,5291
50659,90312021,90312,21,PEÑITAS,227I-A,INTEGRADA,METROSAN,-75.62184873,6.26133513,DESTINO-ORIGEN,8A,REGLAMENTARIA,5292
53788,90224028,90224,28,CAMPO VALDÉS SAN DIEGO,51-52 CV-SD,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55993238,6.26450066,DESTINO-ORIGEN,6C,REGLAMENTARIA,5293
50549,90331019,90331,19,LA PALMA-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62681628,6.27584377,ORIGEN-DESTINO,8A,REGLAMENTARIA,5294
50790,90307004,90307,4,20 DE JULIO,225I-1,INTEGRADA,METROSAN,-75.61673237,6.25366357,ORIGEN-DESTINO,8A,REGLAMENTARIA,5295
55059,90268039,90268,39,CAICEDO LA TOMA MINORISTA,93,DIRECTA CENTRO,COPATRA,-75.53481739,6.23477596,DESTINO-ORIGEN,6H,REGLAMENTARIA,5296
53368,90212031,90212,31,POPULAR CENTRO,031 P-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56645924,6.25570861,DESTINO-ORIGEN,6C,REGLAMENTARIA,5297
52342,90071017,90071,17,LA HUERTA,250AH,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58247023,6.25659159,ORIGEN-DESTINO,2A,REGLAMENTARIA,5298
54760,90249003,90249,3,GOLONDRINAS - MINORISTA,105,DIRECTA CENTRO,COOTRANSMALLAT,-75.54415555,6.24987089,ORIGEN-DESTINO,6F,REGLAMENTARIA,5299
50669,90330051,90330,51,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.62167906,6.25447552,DESTINO-ORIGEN,8A,REGLAMENTARIA,5300
50292,90326003,90326,3,SAN CRISTÓBAL-LA ASOMADERA-CENTRO,C23_ALTERNA,DIRECTA CENTRO,TAX MAYA,-75.64040232,6.27964131,ORIGEN-DESTINO,8A,REGLAMENTARIA,5301
50979,90302033,90302,33,SAN JAVIER DERECHO-LA CASETA-ORIENTAL,221A,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61111647,6.25462196,DESTINO-ORIGEN,8A,REGLAMENTARIA,5302
51230,90319017,90319,17,LA QUIEBRA,242,DIRECTA CENTRO,COONATRA,-75.60441279,6.25125852,ORIGEN-DESTINO,8A,REGLAMENTARIA,5303
51214,90305011,90305,11,SAN JAVIER NIZA - ORIENTAL,222,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.604859,6.25416089,ORIGEN-DESTINO,8A,REGLAMENTARIA,5304
51791,90285014,90285,14,LAURELES NOGAL # 2,193,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59445618,6.23892849,ORIGEN-DESTINO,8A,REGLAMENTARIA,5305
54985,90236076,90236,76,BELLO ORIENTE,57,DIRECTA CENTRO,COOPETRANSA,-75.53791146,6.29585259,DESTINO-ORIGEN,6E,REGLAMENTARIA,5306
54393,90214042,90214,42,POPULAR FERROCARRIL,031 P-F,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.55021865,6.29749099,DESTINO-ORIGEN,6C,REGLAMENTARIA,5307
53210,90297016,90297,16,SANTA MÓNICA-ORIENTAL,202,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.56917424,6.24396756,ORIGEN-DESTINO,8A,REGLAMENTARIA,5308
51880,90283020,90283,20,LAURELES ÉXITO,191,DIRECTA CENTRO,AUTOBUSES POBLADO LAURELES,-75.59192384,6.25539879,ORIGEN-DESTINO,8A,REGLAMENTARIA,5309
53862,90228015,90228,15,VILLA HERMOSA - LA MANSIÓN-DIRECTA ORIENTAL,080 V-O,DIRECTA CENTRO,FLOTA NUEVA VILLA,-75.55910937,6.25821471,DESTINO-ORIGEN,6D,REGLAMENTARIA,5310
53883,90270026,90270,26,PERLAS,95,DIRECTA CENTRO,COPATRA,-75.55882474,6.24667382,DESTINO-ORIGEN,6H,REGLAMENTARIA,5311
50519,90330060,90330,60,EL PATIO-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.6276385,6.26319925,DESTINO-ORIGEN,8A,REGLAMENTARIA,5312
54736,90263009,90263,9,SANTA ELENA-BARRO BLANCO-MEDELLÍN,98 DIRECTA 7,DIRECTA NO CENTRO,TRANSACOOP,-75.54463003,6.23681778,ORIGEN-DESTINO,6G,REGLAMENTARIA,5313
50889,90328043,90328,43,SAN CRISTÓBAL-ESTACIÓN SAN JAVIER,C23I IZQUIERA,INTEGRADA,TAX MAYA,-75.6135596,6.2569933,ORIGEN-DESTINO,8A,REGLAMENTARIA,5314
51728,90300030,90300,30,CORAZÓN-ORIENTAL,203 CORAZÓN,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.5956441,6.25015083,DESTINO-ORIGEN,8A,REGLAMENTARIA,5315
50209,90332085,90332,85,LAS PLAYAS-ESTACIÓN SAN JAVIER,C23I,INTEGRADA,TAX MAYA,-75.64490805,6.27938942,DESTINO-ORIGEN,8A,REGLAMENTARIA,5316
50957,90293035,90293,35,ÉXITO CORAZÓN,201,DIRECTA CENTRO,CONDUCCIONES AMÉRICA,-75.61180882,6.24995669,DESTINO-ORIGEN,8A,REGLAMENTARIA,5317
54442,90280012,90280,12,RATÓN PELAO,107,DIRECTA CENTRO,COOTRANSVI,-75.54917495,6.24264611,ORIGEN-DESTINO,6H,REGLAMENTARIA,5318
50682,90312020,90312,20,PEÑITAS,227I-A,INTEGRADA,METROSAN,-75.62132434,6.26023376,DESTINO-ORIGEN,8A,REGLAMENTARIA,5319
54779,90219001,90219,1,VILLANUEVA,37 - 39,DIRECTA CENTRO,AUTOCOL,-75.54376958,6.30219961,ORIGEN-DESTINO,6C,REGLAMENTARIA,5320
52955,90118013,90118,13,SANTANDER - CARRERA 73,280 DIRECTA,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57235862,6.28194157,ORIGEN-DESTINO,2B,REGLAMENTARIA,5321
52841,90110015,90110,15,ESTACIÓN TRICENTENARIO,261II,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57417039,6.2904801,DESTINO-ORIGEN,2B,REGLAMENTARIA,5322
53570,90203049,90203,49,SANTA CRUZ - TERMINAL,22,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.56358255,6.27748082,DESTINO-ORIGEN,6B,REGLAMENTARIA,5323
52655,90137010,90137,10,ALPUJARRA - ORIENTAL SENTIDO ANTIHORARIO,ANILLO 3AH CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57674378,6.26852921,ORIGEN-DESTINO,2B,REGLAMENTARIA,5324
53611,90195003,90195,3,LAS PALMAS,112,DIRECTA CENTRO,COPATRA,-75.56398499,6.2424024,ORIGEN-DESTINO,6A,REGLAMENTARIA,5325
53419,90220012,90220,12,CAMPO VALDÉS CENTRO,51-52 CV-C,DIRECTA CENTRO,EXPRESO CAMPO VALDÉS,-75.56576108,6.25824993,ORIGEN-DESTINO,6C,REGLAMENTARIA,5326
52643,90140005,90140,5,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5769605,6.29019752,ORIGEN-DESTINO,2B,REGLAMENTARIA,5327
54444,90207001,90207,1,PLAYÓN DE LOS COMUNEROS - ORIENTAL,24,DIRECTA CENTRO,TRANSPORTE ARANJUEZ SANTA CRUZ,-75.54913888,6.30328689,ORIGEN-DESTINO,6B,REGLAMENTARIA,5328
55022,90264024,90264,24,SANTA ELENA-EL CERRO-LAS BRISAS-MEDELLÍN,98 DIRECTA 8,DIRECTA NO CENTRO,TRANSACOOP,-75.536338,6.23081021,DESTINO-ORIGEN,6G,REGLAMENTARIA,5329
53553,90134032,90134,32,PARQUE LOS PERIODISTAS,ANILLO F3 CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56378595,6.30892524,DESTINO-ORIGEN,2B,REGLAMENTARIA,5330
53425,90138018,90138,18,ALPUJARRA - ORIENTAL SENTIDO HORARIO,ANILLO 3H CARRERA 73,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5656265,6.24806543,ORIGEN-DESTINO,2B,REGLAMENTARIA,5331
52780,90128024,90128,24,CARABOBO - AV. DE GREIFF,ANILLO 1 CARRERA 65,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57492192,6.27222317,DESTINO-ORIGEN,2B,REGLAMENTARIA,5332
53525,90124027,90124,27,PILARICA CALLE 96,289,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.56420437,6.26110853,DESTINO-ORIGEN,2B,REGLAMENTARIA,5333
52860,90104003,90104,3,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57365885,6.30975363,ORIGEN-DESTINO,2B,REGLAMENTARIA,5334
52966,90126004,90126,4,DERECHA - CIRCULAR NOROCCIDENTAL,306B,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.57230576,6.27991634,ORIGEN-DESTINO,2B,REGLAMENTARIA,5335
