id_paradero,id_parada,id_ruta,nro_parada,nombre_ruta,codigo_ruta,tipo_ruta,empresa,longitud,latitud,recorrido,sistema_ruta,tipo_parada
51812,90088058,90088,58,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59336652,6.27249011,DESTINO-ORIGEN,2A,REGLAMENTARIA
50459,90082041,90082,41,SAN CRISTÓBAL -CONEXIÓN VIAL,255D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62998626,6.27862651,DESTINO-ORIGEN,2A,REGLAMENTARIA
52236,90080004,90080,4,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58401501,6.29828026,ORIGEN-DESTINO,2A,REGLAMENTARIA
51226,90092065,90092,65,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60453813,6.27860761,DESTINO-ORIGEN,2A,REGLAMENTARIA
51621,90059008,90059,8,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.59768482,6.27369327,ORIGEN-DESTINO,2A,REGLAMENTARIA
50636,90089004,90089,4,VEREDA YOLOMBÓ - PARQUE SAN CRISTÓBAL,255V2,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62253556,6.28449446,ORIGEN-DESTINO,2A,REGLAMENTARIA
52068,90074012,90074,12,MARGARITAS,251,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58765453,6.27019745,ORIGEN-DESTINO,2A,REGLAMENTARIA
52202,90075006,90075,6,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5847434,6.28869408,ORIGEN-DESTINO,2A,REGLAMENTARIA
51725,90014021,90014,21,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.59576386,6.26804146,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53136,90002016,90002,16,CIRCULAR 286,286,CIRCULAR,COMBUSES,-75.5700625,6.25058535,ORIGEN-DESTINO,CIRCULAR 286,REGLAMENTARIA
51851,90015047,90015,47,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.59229335,6.25625988,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
53127,90086031,90086,31,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.57015869,6.25098733,ORIGEN-DESTINO,2A,REGLAMENTARIA
50896,90065003,90065,3,PAJARITO INTEGRADA,250AIP,INTEGRADA,PALENQUE ROBLEDAL,-75.61333866,6.28142621,ORIGEN-DESTINO,2A,REGLAMENTARIA
52752,90096020,90096,20,SEMINARIO INTEGRADA,260I,INTEGRADA,PALENQUE ROBLEDAL,-75.57521347,6.27498537,DESTINO-ORIGEN,2A,REGLAMENTARIA
51857,90011057,90011,57,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.59220116,6.27373623,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52754,90104026,90104,26,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57519265,6.26413969,ORIGEN-DESTINO,2B,REGLAMENTARIA
51659,90088065,90088,65,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59701469,6.27885159,DESTINO-ORIGEN,2A,REGLAMENTARIA
51943,90081038,90081,38,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59088788,6.26057807,ORIGEN-DESTINO,2A,REGLAMENTARIA
51763,90067038,90067,38,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59471456,6.27814128,DESTINO-ORIGEN,2A,REGLAMENTARIA
52824,90004019,90004,19,TERMINAL DEL NORTE-TERMINAL DEL SUR,313,CIRCULAR,COMBUSES,-75.57437656,6.26760009,ORIGEN-DESTINO,CIRCULAR 313,REGLAMENTARIA
51345,90001001,90001,1,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.60246168,6.24632994,ORIGEN-DESTINO,CIRCULAR DERECHA 303,REGLAMENTARIA
51879,90016032,90016,32,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.59184655,6.2538886,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA
53019,90059015,90059,15,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.57162527,6.25235153,ORIGEN-DESTINO,2A,REGLAMENTARIA
50291,90088086,90088,86,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64046863,6.28430637,DESTINO-ORIGEN,2A,REGLAMENTARIA
50985,90006007,90006,7,CIRCULAR,301,CIRCULAR,COONATRA,-75.61064792,6.23325068,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52684,90073030,90073,30,PAJARITO,250AP,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.576113,6.25379543,DESTINO-ORIGEN,2A,REGLAMENTARIA
52675,90075022,90075,22,KENNEDY,252,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57637115,6.25359164,ORIGEN-DESTINO,2A,REGLAMENTARIA
51280,90290031,90290,30,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.60355271,6.25133186,DESTINO-ORIGEN,8A,REGLAMENTARIA
52336,90013069,90013,69,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.58254886,6.28288422,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51089,90015001,90015,1,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.60783333,6.23429197,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA
50242,90084023,90084,23,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.64309181,6.28060152,DESTINO-ORIGEN,2A,REGLAMENTARIA
50455,90093007,90093,7,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63002332,6.27844257,ORIGEN-DESTINO,2A,REGLAMENTARIA
52054,90078017,90078,17,ROBLEDO AURES INTEGRADA,253IA,INTEGRADA,PALENQUE ROBLEDAL,-75.58797897,6.2624043,ORIGEN-DESTINO,2A,REGLAMENTARIA
52772,90095029,90095,29,CÓRDOBA,260C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57500374,6.26572852,DESTINO-ORIGEN,2A,REGLAMENTARIA
52998,90107033,90107,33,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.5719921,6.28506421,DESTINO-ORIGEN,2B,REGLAMENTARIA
53156,90014048,90014,48,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.56989603,6.23793238,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52200,90082027,90082,27,SAN CRISTÓBAL -CONEXIÓN VIAL,255D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.58477628,6.25983108,DESTINO-ORIGEN,2A,REGLAMENTARIA
52213,90080011,90080,11,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58454805,6.28598482,ORIGEN-DESTINO,2A,REGLAMENTARIA
51291,90061005,90061,5,BLANQUIZAL CALAZANÍA,246C,DIRECTA CENTRO,COOTRANSBLAN,-75.60328228,6.27226206,ORIGEN-DESTINO,2A,REGLAMENTARIA
50852,90091003,90091,3,IZQUIERDA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.61439078,6.29354508,ORIGEN-DESTINO,2A,REGLAMENTARIA
51985,90099007,90099,7,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58984959,6.2835974,ORIGEN-DESTINO,2A,REGLAMENTARIA
52926,90016056,90016,56,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.57285641,6.23970609,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
50272,90086005,90086,5,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64170291,6.2799346,ORIGEN-DESTINO,2A,REGLAMENTARIA
51451,90005051,90005,51,CIRCULAR,300,CIRCULAR,COONATRA,-75.60089728,6.26185571,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
51787,90072031,90072,31,MORAVIA,250M,INTEGRADA,PALENQUE ROBLEDAL,-75.59397974,6.27827949,DESTINO-ORIGEN,2A,REGLAMENTARIA
53240,90098025,90098,25,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56845346,6.26171507,DESTINO-ORIGEN,2A,REGLAMENTARIA
51300,90290032,90290,31,LAURELES CAMPESTRE-ESTACIÓN SANTA LUCÍA - ESTACIÓN FLORESTA,195II,INTEGRADA,TAX MAYA,-75.60307818,6.25224738,DESTINO-ORIGEN,8A,REGLAMENTARIA
52014,90014015,90014,15,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.58882862,6.278272,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51809,90083056,90083,56,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59343643,6.27836632,DESTINO-ORIGEN,2A,REGLAMENTARIA
52521,90067018,90067,18,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57914694,6.25499074,ORIGEN-DESTINO,2A,REGLAMENTARIA
52154,90077018,90077,18,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58552936,6.25809545,ORIGEN-DESTINO,2A,REGLAMENTARIA
52056,90010015,90010,15,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.58789482,6.2391514,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52803,90107026,90107,26,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57467417,6.25365477,DESTINO-ORIGEN,2B,REGLAMENTARIA
51948,90094005,90094,5,CLÍNICA,260CL,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59075576,6.28578426,ORIGEN-DESTINO,2A,REGLAMENTARIA
51936,90079008,90079,8,ROBLEDO AURES INTEGRADA RAMAL,253IAR,INTEGRADA,PALENQUE ROBLEDAL,-75.59101469,6.28031998,ORIGEN-DESTINO,2A,REGLAMENTARIA
50055,90090002,90090,2,DERECHA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.65875925,6.32195213,ORIGEN-DESTINO,2A,REGLAMENTARIA
53401,90007022,90007,22,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.56605046,6.24517196,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52300,90099034,90099,34,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5831071,6.24995494,DESTINO-ORIGEN,2A,REGLAMENTARIA
52971,90003038,90003,38,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.57226668,6.23833603,ORIGEN-DESTINO,CIRCULAR IZQUIERDA 302,REGLAMENTARIA
52391,90069016,90069,16,ROBLEDAL INTEGRADA,250IR,INTEGRADA,PALENQUE ROBLEDAL,-75.58166357,6.25443433,DESTINO-ORIGEN,2A,REGLAMENTARIA
51177,90007002,90007,2,DIRECTA CIRCULAR,310,CIRCULAR,COONATRA,-75.60579665,6.2720989,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
51412,90008006,90008,6,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.60160766,6.27012765,ORIGEN-DESTINO,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
51476,90016018,90016,18,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.60033948,6.24255407,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA
50300,90086004,90086,4,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.63984493,6.27960571,ORIGEN-DESTINO,2A,REGLAMENTARIA
51551,90005050,90005,50,CIRCULAR,300,CIRCULAR,COONATRA,-75.59914577,6.26375639,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
53092,90098023,90098,23,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5706291,6.25358214,DESTINO-ORIGEN,2A,REGLAMENTARIA
53328,90012018,90012,18,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.56716124,6.26033783,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53997,90009025,90009,25,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.55698855,6.21297522,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
50800,90084015,90084,15,METROCABLE AURORA-CÁRCEL,255I,INTEGRADA,RÁPIDO SAN CRISTÓBAL,-75.61653225,6.28226351,DESTINO-ORIGEN,2A,REGLAMENTARIA
51127,90081020,90081,20,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60706971,6.27967155,ORIGEN-DESTINO,2A,REGLAMENTARIA
52174,90077030,90077,30,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58520159,6.2606621,DESTINO-ORIGEN,2A,REGLAMENTARIA
51782,90069029,90069,29,ROBLEDAL INTEGRADA,250IR,INTEGRADA,PALENQUE ROBLEDAL,-75.59418722,6.28036475,DESTINO-ORIGEN,2A,REGLAMENTARIA
52933,90011032,90011,32,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.57271214,6.23231948,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52890,90057020,90057,20,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.57329063,6.24914295,ORIGEN-DESTINO,2A,REGLAMENTARIA
51991,90080023,90080,23,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58980712,6.26012043,ORIGEN-DESTINO,2A,REGLAMENTARIA
50046,90091001,90091,1,IZQUIERDA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.66044556,6.32478872,ORIGEN-DESTINO,2A,REGLAMENTARIA
52026,90099056,90099,56,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58855635,6.29346566,DESTINO-ORIGEN,2A,REGLAMENTARIA
51800,90068009,90068,9,VILLA FLORA INTEGRADA,250IVF,INTEGRADA,PALENQUE ROBLEDAL,-75.59363542,6.28057561,ORIGEN-DESTINO,2A,REGLAMENTARIA
51584,90016066,90016,66,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.5983649,6.23925429,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
51492,90005056,90005,56,CIRCULAR,300,CIRCULAR,COONATRA,-75.6000678,6.24512211,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52907,90073023,90073,23,PAJARITO,250AP,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57318588,6.24535396,ORIGEN-DESTINO,2A,REGLAMENTARIA
52683,90097026,90097,26,BRISAS,260BR,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57618093,6.26674762,DESTINO-ORIGEN,2A,REGLAMENTARIA
53369,90012026,90012,26,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.56645823,6.2438331,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51670,90083019,90083,19,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59688607,6.27868985,ORIGEN-DESTINO,2A,REGLAMENTARIA
53408,90093048,90093,48,LAS FLORES-MORAVIA-CENTRO,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.56592515,6.26929756,ORIGEN-DESTINO,2A,REGLAMENTARIA
51535,90008046,90008,46,DIRECTA CIRCULAR,311,CIRCULAR,COONATRA,-75.59943582,6.26549541,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52205,90010023,90010,23,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.58463904,6.21625942,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52080,90105017,90105,17,PILARICA INTEGRADA,254I,INTEGRADA,TRANSPORTE MEDELLÍN CASTILLA,-75.58746843,6.27915465,DESTINO-ORIGEN,2B,REGLAMENTARIA
55195,90086032,90086,32,PALMITAS-CENTRO,255P,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.57194003,6.25174741,DESTINO-ORIGEN,2A,REGLAMENTARIA
53676,90072020,90072,20,MORAVIA,250M,INTEGRADA,PALENQUE ROBLEDAL,-75.56188029,6.26922546,DESTINO-ORIGEN,2A,REGLAMENTARIA
52392,90096023,90096,23,SEMINARIO INTEGRADA,260I,INTEGRADA,PALENQUE ROBLEDAL,-75.58162063,6.27751891,DESTINO-ORIGEN,2A,REGLAMENTARIA
51779,90011046,90011,46,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.59468669,6.26271021,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52502,90104039,90104,39,ALFONSO LÓPEZ - VIEJO TERMINAL,261A,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57955266,6.28656569,DESTINO-ORIGEN,2B,REGLAMENTARIA
51741,90088027,90088,27,VEREDA EL LLANO - CENTRO,255V1D,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59526672,6.27813836,ORIGEN-DESTINO,2A,REGLAMENTARIA
51589,90083018,90083,18,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.59832542,6.27763572,ORIGEN-DESTINO,2A,REGLAMENTARIA
52522,90081049,90081,49,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.57913864,6.2553256,DESTINO-ORIGEN,2A,REGLAMENTARIA
51694,90063011,90063,11,BLANQUIZAL INTEGRADA,246I,INTEGRADA,COOTRANSBLAN,-75.5965067,6.26482761,ORIGEN-DESTINO,2A,REGLAMENTARIA
50630,90092002,90092,2,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.6227453,6.28399367,ORIGEN-DESTINO,2A,REGLAMENTARIA
52152,90067014,90067,14,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58579898,6.26229803,ORIGEN-DESTINO,2A,REGLAMENTARIA
52902,90004021,90004,21,TERMINAL DEL NORTE-TERMINAL DEL SUR,313,CIRCULAR,COMBUSES,-75.57311962,6.27315407,ORIGEN-DESTINO,CIRCULAR 313,REGLAMENTARIA
53347,90001018,90001,18,CIRCULAR HORARIO 303,303,CIRCULAR,COONATRA,-75.56677396,6.24651702,ORIGEN-DESTINO,CIRCULAR DERECHA 303,REGLAMENTARIA
51808,90077047,90077,47,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59344699,6.29226491,DESTINO-ORIGEN,2A,REGLAMENTARIA
52181,90059021,90059,21,BLANQUIZAL CALAZANÍA DIRECTA,246D,DIRECTA CENTRO,COOTRANSBLAN,-75.58506118,6.26335471,DESTINO-ORIGEN,2A,REGLAMENTARIA
53271,90006053,90006,53,CIRCULAR,301,CIRCULAR,COONATRA,-75.56796233,6.24038779,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
53210,90099028,90099,28,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.56917424,6.24396756,ORIGEN-DESTINO,2A,REGLAMENTARIA
52925,90009019,90009,19,COMERCIAL HOTELERA DERECHA,304,CIRCULAR,INVETRANS,-75.57297066,6.23820871,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52340,90013001,90013,1,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.5824832,6.28739349,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53336,90002020,90002,20,CIRCULAR 286,286,CIRCULAR,COMBUSES,-75.5669793,6.26186693,DESTINO-ORIGEN,CIRCULAR 286,REGLAMENTARIA
51598,90016071,90016,71,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.59824792,6.23290054,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
51536,90005055,90005,55,CIRCULAR,300,CIRCULAR,COONATRA,-75.59943444,6.24950993,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
51159,90065010,90065,10,PAJARITO INTEGRADA,250AIP,INTEGRADA,PALENQUE ROBLEDAL,-75.60594699,6.28504342,DESTINO-ORIGEN,2A,REGLAMENTARIA
52403,90011068,90011,68,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.5814422,6.28352314,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
53627,90013059,90013,59,RUTA DE LA SALUD IZQUIERDA,309,CIRCULAR,COINVETRANS,-75.56270047,6.2649032,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51576,90064020,90064,20,BLANQUIZAL INTEGRADA,246II,INTEGRADA,COOTRANSBLAN,-75.59862185,6.26899056,DESTINO-ORIGEN,2A,REGLAMENTARIA
50558,90092001,90092,1,NUEVO OCCIDENTE EL TIROL,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.62666563,6.28242209,ORIGEN-DESTINO,2A,REGLAMENTARIA
52820,90077021,90077,21,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57447628,6.25617404,ORIGEN-DESTINO,2A,REGLAMENTARIA
52049,90057027,90057,27,BLANQUIZAL,246,DIRECTA CENTRO,COOTRANSBLAN,-75.58804303,6.26260624,DESTINO-ORIGEN,2A,REGLAMENTARIA
53794,90010045,90010,45,COMERCIAL HOTELERA IZQUIERDA,305,CIRCULAR,INVETRANS,-75.55991236,6.19191734,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51388,90015005,90015,5,CIRCULAR 315,315,CIRCULAR,SANTRA,-75.60197109,6.22989076,ORIGEN-DESTINO,CIRCULAR 315 Y 316,REGLAMENTARIA
51171,90083015,90083,15,SAN CRISTÓBAL - DOÑA MARÍA,255,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.6058358,6.27890125,ORIGEN-DESTINO,2A,REGLAMENTARIA
51121,90081070,90081,70,NUEVO OCCIDENTE-LAS FLORES,255A,DIRECTA CENTRO,RÁPIDO SAN CRISTÓBAL,-75.60718539,6.27986029,DESTINO-ORIGEN,2A,REGLAMENTARIA
52747,90067019,90067,19,ROBLEDALES,250R,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.57526435,6.25197231,ORIGEN-DESTINO,2A,REGLAMENTARIA
51845,90077001,90077,1,AURES IZQUIERDA,253I,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59252424,6.29458397,ORIGEN-DESTINO,2A,REGLAMENTARIA
52232,90095010,90095,10,CÓRDOBA,260C,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.58412836,6.28365779,ORIGEN-DESTINO,2A,REGLAMENTARIA
53087,90011036,90011,36,RUTA DE LA SALUD DERECHA,308,CIRCULAR,COINVETRANS,-75.57064188,6.24232977,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52882,90107019,90107,19,ALFONSO LÓPEZ CALLE 94,261,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.57339294,6.2731075,ORIGEN-DESTINO,2B,REGLAMENTARIA
52922,90014046,90014,46,RUTA DE LA SALUD IZQUIERDA DIRECTA,309D,CIRCULAR,COINVETRANS,-75.57291562,6.23688517,ORIGEN-DESTINO,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
52355,90080050,90080,50,PICACHO,254,DIRECTA CENTRO,TRANSPORTE MEDELLÍN CASTILLA,-75.58243816,6.2963236,DESTINO-ORIGEN,2A,REGLAMENTARIA
50192,90091009,90091,9,IZQUIERDA VEREDA BOQUERÓN - PARQUE SAN CRISTÓBAL,255V3,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.64673062,6.28942947,DESTINO-ORIGEN,2A,REGLAMENTARIA
51975,90099053,90099,53,ÉXITO,267,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.59020526,6.28851999,DESTINO-ORIGEN,2A,REGLAMENTARIA
52431,90016059,90016,59,CIRCULAR 316,316,CIRCULAR,SANTRA,-75.58063318,6.23966195,DESTINO-ORIGEN,CIRCULAR 315 Y 316,REGLAMENTARIA
50202,90087002,90087,2,VEREDA EL LLANO - PARQUE SAN CRISTÓBAL,255V1,DIRECTA NO CENTRO,RÁPIDO SAN CRISTÓBAL,-75.6452606,6.28681012,ORIGEN-DESTINO,2A,REGLAMENTARIA
51572,90005049,90005,49,CIRCULAR,300,CIRCULAR,COONATRA,-75.59868037,6.26411413,DESTINO-ORIGEN,"CIRCULAR COONATRA 300, 301, 310, 311",REGLAMENTARIA
52597,90098016,90098,16,TORRES,260T,DIRECTA CENTRO,PALENQUE ROBLEDAL,-75.5776938,6.27057352,ORIGEN-DESTINO,2A,REGLAMENTARIA
52810,90012035,90012,35,RUTA DE LA SALUD DERECHA DIRECTA,308D,CIRCULAR,COINVETRANS,-75.57459838,6.25767847,DESTINO-ORIGEN,"CIRCULAR 304, 305, 308, 308D, 309, 309D",REGLAMENTARIA
51868,90003050,90003,50,CIRCULAR ANTIHORARIO 302,302,CIRCULAR,AUTOBUSES POBLADO LAURELES,-75.59203175,6.2497739,DESTINO-ORIGEN,CIRCULAR IZQUIERDA 302,REGLAMENTARIA
